Dátum,Registration,New,Elhunytak,Gyógyultak,Mintavétel száma,Egymillió lakosra elvégzett tesztek száma,Kórházi karanténba zártak száma,Regisztrált esetek százalékos változása az előző naphoz viszonyítva,Pozitív tesztek aránya,A mintavételek számának százalékos változása az előző naphoz képest,Aktív fertőzöttek száma,Elhunytak aránya Magyarországon,Gyógyultak aránya Magyarországon,Hatósági házi karantén,Új mintavételek száma,Új esetek aránya az új mintavételekhez képest,New Deaths,Új gyógyultak naponta,Kórházi ápoltak száma,Lélegeztetőgépen lévők száma,Aktív esetek/összes eset,Kórházi ápoltak számának változása az előző naphoz képest,Lélegeztetőgépen lévők számának változása az előző naphoz képest,Kórházi ápoltak aránya az aktív eseteken belül,Lélegeztetőgépen lévők aránya a kórházi ápoltakon belül,Növekedési faktor,Hétnapos mozgóátlag,Hétnapos csúszóátlag,Hétnapos csúszóátlag.1,Hétnapos csúszóátlag.2,Hétnapos csúszóátlag.3,Beoltottak száma Magyarországon,Új beoltottak száma Magyarországon,Hétnapos csúszóátlag.4,Második oltás,Második oltás napi,Hétnapos csúszóátlag.5,Hétnapos csúszóátlag.6
2021-04-02,670776.0,9055.0,21262.0,413370.0,4689589.0,478529.48979591834,,0.013684014864270592,0.14303513591489575,0.008601392465065782,236144.0,0.0316976158956194,0.6162563955776593,57800.0,39993.0,0.22641462255894781,267.0,2805.0,11747.0,1467.0,0.3520459885267213,-315.0,-45.0,0.04974507080425503,0.12488294883800119,0.8670896824294073,1.0256192412915028,8023.428571428572,251.85714285714286,35139.857142857145,0.2328889645484409,2156680.0,90732.0,50449.57142857143,863195.0,75988.0,38361.857142857145,3008.0
2021-04-03,679413.0,8637.0,21504.0,415601.0,4726187.0,482263.9795918367,,0.012876131525278185,0.1437549974218117,0.007804095412199235,242308.0,0.03165085154390628,0.6117059873743953,55056.0,36598.0,0.23599650254112248,242.0,2231.0,11383.0,1437.0,0.35664316108169847,-364.0,-30.0,0.046977400663618205,0.12624088553105509,0.856224924774323,0.9770569779954875,7804.857142857143,250.28571428571428,34289.142857142855,0.23247052560216006,2235731.0,79051.0,52157.142857142855,891002.0,27807.0,31957.0,3086.0
2021-04-04,685979.0,6566.0,21715.0,416972.0,4753281.0,485028.6734693877,,0.00966422485292451,0.1443169465470272,0.005732739732896731,247292.0,0.03165548799598822,0.6078495114281924,52528.0,27094.0,0.24234147781796708,211.0,1371.0,11571.0,1440.0,0.3604950005758194,188.0,3.0,0.04679083836112773,0.1244490536686544,0.8370352525495864,0.935217262919083,7445.428571428572,249.0,33973.857142857145,0.22281140934354512,2312501.0,76770.0,58429.0,905117.0,14115.0,31306.571428571428,3026.0
2021-04-05,689853.0,3874.0,21928.0,418084.0,4772189.0,486958.06122448976,,0.005647403200389516,0.14455693183987475,0.00397788390797851,249841.0,0.03178648204762464,0.606047955144067,50052.0,18908.0,0.20488682039348424,213.0,1112.0,11806.0,1451.0,0.3621655628083084,235.0,11.0,0.047254053578075654,0.12290360833474505,0.8056777222975431,0.8972423708928406,6961.285714285715,252.42857142857142,30606.571428571428,0.22765544065816043,2362839.0,50338.0,63213.142857142855,913012.0,7895.0,31945.714285714286,2589.0
2021-04-06,691743.0,1890.0,22098.0,418568.0,4783383.0,488100.30612244894,,0.002739714113006684,0.14461375975956764,0.002345674071165245,251077.0,0.0319453901232105,0.6050917754137013,44172.0,11194.0,0.16884045024120065,170.0,484.0,12007.0,1440.0,0.3629628344630882,201.0,-11.0,0.04782198289767681,0.11993004080952778,0.7718503606777386,0.8581108328721839,6572.857142857143,237.57142857142858,29569.285714285714,0.21609798823877238,2432313.0,69474.0,61616.42857142857,922886.0,9874.0,28799.571428571428,2229.1428571428573
2021-04-07,693676.0,1933.0,22409.0,419152.0,4795584.0,489345.30612244894,,0.0027943904022158517,0.1446489103308377,0.002550705222642636,252115.0,0.032304707096684905,0.6042475161314504,47578.0,12201.0,0.15842963691500697,311.0,584.0,12202.0,1407.0,0.3634477767718647,195.0,-33.0,0.04839854828153819,0.11530896574332077,0.7023312841646374,0.821216234914492,5891.857142857143,238.85714285714286,26633.14285714286,0.2095086265360104,2536751.0,104438.0,75103.14285714286,1005936.0,83050.0,36107.0,1745.2857142857142
2021-04-08,698490.0,4814.0,22681.0,419765.0,4825607.0,492408.87755102036,,0.00693983934862962,0.14474655727248406,0.006260551373930683,256044.0,0.03247147418001689,0.6009606436742115,46612.0,30023.0,0.16034373646870734,272.0,613.0,11663.0,1337.0,0.3665678821457716,-539.0,-70.0,0.04555076471231507,0.11463602846608935,0.6298865933463528,0.781442260034227,5252.714285714285,240.85714285714286,25144.428571428572,0.19960760670520522,2608084.0,71333.0,77448.0,1077947.0,72011.0,41534.28571428572,1314.2857142857142
2021-04-09,705815.0,7325.0,22966.0,420275.0,4861310.0,496052.0408163265,,0.010486907471832094,0.14519028821449362,0.0073986547184633975,262574.0,0.03253827136005894,0.5954463988438897,46775.0,35703.0,0.20516483208693947,285.0,510.0,11363.0,1364.0,0.3720153297960514,-300.0,27.0,0.04327541950078835,0.12003872216844143,0.6238693825226124,0.7466965029046848,5005.571428571428,243.42857142857142,24531.571428571428,0.19657192235206117,2689102.0,81018.0,76060.28571428571,1126139.0,48192.0,37563.42857142857,986.4285714285714
2021-04-10,713868.0,8053.0,23211.0,423366.0,4897922.0,499787.95918367343,,0.011409505323632963,0.14574915647901293,0.007531303290676793,267291.0,0.03251441442955841,0.5930592210324598,47041.0,36612.0,0.21995520594340653,245.0,3091.0,10921.0,1344.0,0.37442636453798184,-442.0,-20.0,0.04085809099445922,0.12306565332844978,0.630651242815829,0.7144716911963285,4922.142857142857,243.85714285714286,24533.571428571428,0.19428030855238745,2760938.0,71836.0,75029.57142857143,1171475.0,45336.0,40067.57142857143,1109.2857142857142
2021-04-11,720164.0,6296.0,23417.0,426394.0,4934786.0,503549.5918367347,,0.008819557677329703,0.1459362168896483,0.007526457138353775,270353.0,0.03251620464227593,0.5920790264439767,44370.0,36864.0,0.17078993055555555,206.0,3028.0,10484.0,1290.0,0.3754047689137474,-437.0,-54.0,0.03877892976959753,0.12304463945059138,0.6559154226946544,0.6885974297884812,4883.571428571428,243.14285714285714,25929.285714285714,0.18405865894347156,2835894.0,74956.0,74770.42857142857,1197685.0,26210.0,41795.42857142857,1346.0
2021-04-12,725241.0,5077.0,23708.0,429074.0,4961146.0,506239.387755102,,0.007049783104959426,0.1461841679321673,0.005341670337882939,272459.0,0.032689823107077506,0.5916295410766904,43002.0,26360.0,0.19260242792109256,291.0,2680.0,10740.0,1249.0,0.3756806358162321,256.0,-41.0,0.03941877493494434,0.11629422718808194,0.7262205257649449,0.6772464017123957,5055.428571428572,254.28571428571428,26993.85714285714,0.18230374573312985,2900383.0,64489.0,76792.0,1217258.0,19573.0,43463.71428571428,1570.0
2021-04-13,728078.0,2837.0,23980.0,431124.0,4976613.0,507817.65306122444,,0.003911803110965872,0.14629990316707367,0.003117626451630329,272974.0,0.03293603157903412,0.5921398531476023,43532.0,15467.0,0.18342277106096852,272.0,2050.0,10818.0,1209.0,0.37492411527336356,78.0,-40.0,0.03963014792617612,0.1117581808097615,0.7897196261682243,0.6797991539253222,5190.714285714285,268.85714285714283,27604.285714285714,0.18438693442166817,2969647.0,69264.0,76762.0,1250582.0,33324.0,46813.71428571428,1793.7142857142858
2021-04-14,731675.0,3597.0,24265.0,435344.0,5011794.0,511407.5510204081,,0.0049404047368551175,0.14599063728477268,0.007069265783777039,272066.0,0.03316363139371989,0.5949964123415451,43992.0,35181.0,0.1022426878144453,285.0,4220.0,10364.0,1204.0,0.37183995626473504,-454.0,-5.0,0.03809369785272691,0.11617136240833655,0.9213442281114371,0.7110867173462936,5428.428571428572,265.14285714285717,30887.14285714286,0.1763602274073022,3037023.0,67376.0,71467.42857142857,1290709.0,40127.0,40681.857142857145,2313.1428571428573
2021-04-15,736982.0,5307.0,24521.0,440498.0,5033736.0,513646.53061224485,,0.007253220350565483,0.14640855221648494,0.004378073001404288,271963.0,0.03327218303839171,0.5977052356773979,47671.0,21942.0,0.2418649165983046,256.0,5154.0,9848.0,1156.0,0.36902258128421045,-516.0,-48.0,0.03621080808786489,0.1173842404549147,1.046860126737197,0.770654364973557,5498.857142857143,262.85714285714283,29732.714285714286,0.18800611028295894,3090994.0,53971.0,68987.14285714286,1325587.0,34878.0,35377.142857142855,2961.8571428571427
2021-04-16,742198.0,5216.0,24762.0,445920.0,5065759.0,516914.18367346935,,0.007077513426379477,0.14651269434649378,0.006361676496343869,271516.0,0.03336306484253528,0.6008100264349945,50446.0,32023.0,0.16288292789557507,241.0,5422.0,9459.0,1117.0,0.36582690872247026,-389.0,-39.0,0.034837725953534966,0.11808859287451105,1.0383572590541967,0.8298669187637834,5197.571428571428,256.57142857142856,29207.0,0.18196583825562115,3145592.0,54598.0,65212.857142857145,1349314.0,23727.0,31882.14285714286,3663.5714285714284
2021-04-17,746802.0,4604.0,24979.0,450791.0,5096421.0,520042.95918367343,,0.006203196451620726,0.1465345975146088,0.006052794852656828,271032.0,0.03344795541522385,0.6036285387559219,51049.0,30662.0,0.15015328419542104,217.0,4871.0,8947.0,1093.0,0.36292350582885424,-512.0,-24.0,0.033010862186014935,0.12216385380574495,0.9558554636482368,0.8763246645969843,4704.857142857143,252.57142857142858,28357.0,0.17199413514876608,3213837.0,68245.0,64699.857142857145,1371702.0,22388.0,28603.85714285714,3917.8571428571427
2021-04-18,750508.0,3706.0,25184.0,455029.0,5124731.0,522931.7346938775,,0.004962493405213163,0.14644827211418512,0.005554878609910759,270295.0,0.033555938111252646,0.6062946697436936,47751.0,28310.0,0.13090780642882374,205.0,4238.0,8445.0,1051.0,0.36014939214505376,-502.0,-42.0,0.031243641206829573,0.12445233866193013,0.8876407781190581,0.9094282868004708,4334.857142857143,252.42857142857142,27135.0,0.16629668884494728,3252579.0,38742.0,59526.42857142857,1385898.0,14196.0,26887.571428571428,4090.714285714286
2021-04-19,753188.0,2680.0,25381.0,458212.0,5144130.0,524911.2244897959,,0.0035709146338213584,0.1464169840186776,0.003785369417438691,269595.0,0.03369809396857093,0.6083633833783862,45132.0,19399.0,0.1381514511057271,197.0,3183.0,8650.0,1052.0,0.3579385226530428,205.0,1.0,0.03208516478421336,0.12161849710982658,0.7897309822538714,0.9185012091560318,3992.4285714285716,239.0,26140.571428571428,0.15851797787132363,3266425.0,13846.0,52291.71428571428,1391381.0,5483.0,24874.714285714286,4162.571428571428
2021-04-20,754833.0,1645.0,25580.0,461181.0,5157082.0,526232.8571428572,,0.0021840496662187928,0.14636823692157697,0.0025178212836767344,268072.0,0.03388829052253942,0.6109709034978598,45132.0,12952.0,0.12700741198270538,199.0,2969.0,8602.0,980.0,0.3551408059796008,-48.0,-72.0,0.03208839416276224,0.11392699372239014,0.7363423696160727,0.9108758867914385,3822.1428571428573,228.57142857142858,25781.285714285714,0.15045864086014318,3317052.0,50627.0,49629.28571428572,1400703.0,9322.0,21445.85714285714,4293.857142857143
2021-04-21,757360.0,2527.0,25787.0,464750.0,5179517.0,528522.1428571428,,0.003347760365537808,0.14622212843398333,0.00435032834459487,266823.0,0.03404853702334425,0.6136447660293651,42068.0,22435.0,0.1126365054602184,207.0,3569.0,8097.0,925.0,0.3523066969472906,-505.0,-55.0,0.030345959681136934,0.11423984191675929,0.6759388404958026,0.8758179742749193,3669.285714285714,217.42857142857142,23960.428571428572,0.15194347195239646,3363596.0,46544.0,46653.28571428572,1425124.0,24421.0,19202.14285714286,4200.857142857143
2021-04-22,760967.0,3607.0,26001.0,469592.0,5205923.0,531216.6326530612,,0.004762596387451146,0.14617331066940484,0.005098158766541359,265374.0,0.03416836735364345,0.6170990332038051,41857.0,26406.0,0.13659774293721125,214.0,4842.0,7507.0,876.0,0.34873259944255136,-590.0,-49.0,0.02828837791192807,0.11669108831757027,0.6231164917385431,0.8152831692751115,3426.4285714285716,211.42857142857142,24598.14285714286,0.136905304286526,3419450.0,55854.0,46922.28571428572,1453300.0,28176.0,18244.714285714286,4156.285714285715
2021-04-23,764394.0,3427.0,26208.0,474147.0,5233530.0,534033.6734693877,,0.004503480440019081,0.1460570590022413,0.005302998142692468,264039.0,0.03428598340646316,0.6202913680641136,42182.0,27607.0,0.12413518310573406,207.0,4555.0,7177.0,844.0,0.3454226485294233,-330.0,-32.0,0.027181590598358576,0.1175978821234499,0.6100651403127835,0.754098580883481,3170.8571428571427,206.57142857142858,23967.285714285714,0.13136991217369157,3508846.0,89396.0,51893.42857142857,1490478.0,37178.0,20166.285714285714,4032.4285714285716
2021-04-24,767190.0,2796.0,26420.0,478323.0,5257377.0,536467.0408163265,,0.0036577995117701083,0.14592638115927392,0.0045565803578082095,262447.0,0.03443736232224091,0.6234739764595472,40947.0,23847.0,0.11724745250974965,212.0,4176.0,6737.0,813.0,0.3420886612182119,-440.0,-31.0,0.025669944788852605,0.12067685913611399,0.6190562944069958,0.7059844138490182,2912.5714285714284,205.85714285714286,22993.714285714286,0.12666907907573852,3576705.0,67859.0,51838.28571428572,1552685.0,62207.0,25854.714285714286,3933.1428571428573
2021-04-25,769518.0,2328.0,26625.0,482207.0,5280600.0,538836.7346938775,,0.0030344503969029837,0.1457254857402568,0.004417221743846789,260686.0,0.03459958051663509,0.626635114448265,37497.0,23223.0,0.10024544632476425,205.0,3884.0,6284.0,790.0,0.3387653050350999,-453.0,-23.0,0.024105628994268966,0.12571610439210693,0.6264829949907724,0.668676159116406,2715.714285714286,205.85714285714286,22267.0,0.12228874191801574,3596129.0,19424.0,49078.57142857143,1621420.0,68735.0,33646.0,3882.5714285714284
2021-04-26,771454.0,1936.0,26801.0,486435.0,5297235.0,540534.1836734693,,0.0025158605776603015,0.14563333512672177,0.0031502102033859787,258218.0,0.03474089187430488,0.6305431043198947,35472.0,16635.0,0.11638112413585813,176.0,4228.0,6443.0,782.0,0.33471600380580047,159.0,-8.0,0.02495178492591531,0.12137203166226913,0.6535943035030594,0.6492280621520041,2609.4285714285716,202.85714285714286,21872.14285714286,0.11917869520803445,3603901.0,7772.0,48210.857142857145,1665067.0,43647.0,39098.0,4031.8571428571427
2021-04-27,772707.0,1253.0,26984.0,491620.0,5308624.0,541696.3265306122,,0.001624205720626246,0.14555692774624837,0.002149989570030403,254103.0,0.03492138676108797,0.6362308093494689,34785.0,11389.0,0.11001843884449908,183.0,5185.0,6360.0,753.0,0.32884780388944324,-83.0,-29.0,0.025029220434233362,0.11839622641509434,0.6680620444776677,0.6394737299893748,2553.4285714285716,200.57142857142858,21648.85714285714,0.11675169904543356,3679730.0,75829.0,51811.142857142855,1711723.0,46656.0,44431.42857142857,4348.428571428572
2021-04-28,774399.0,1692.0,27172.0,497084.0,5327413.0,543613.5714285714,,0.0021897045063652846,0.14536117248653332,0.003539335240167697,250143.0,0.03508785522708578,0.6418964900522857,33429.0,18789.0,0.09005269040395976,188.0,5464.0,5907.0,702.0,0.3230156547206285,-453.0,-51.0,0.023614492510284118,0.11884205180294566,0.6633832976445396,0.637680081010623,2434.1428571428573,197.85714285714286,21128.0,0.1135254397516823,3774221.0,94491.0,58660.71428571428,1773900.0,62177.0,49825.142857142855,4619.142857142857
2021-04-29,776983.0,2584.0,27358.0,503697.0,5349792.0,545897.1428571428,,0.003336781168364112,0.14523611385265073,0.004200725567925745,245928.0,0.03521055158220965,0.6482728708350118,31133.0,22379.0,0.11546539166182582,186.0,6613.0,5554.0,662.0,0.3165165775827785,-353.0,-40.0,0.02258384567840994,0.11919337414476053,0.6677506775067751,0.6440563932632276,2288.0,193.85714285714286,20552.714285714286,0.11050653242662725,3870222.0,96001.0,64396.0,1822655.0,48755.0,52765.0,4872.142857142857
2021-04-30,779348.0,2365.0,27540.0,510379.0,5373540.0,548320.4081632652,,0.003043824639663931,0.14503437212712664,0.004439051088341379,241429.0,0.035337230608149375,0.6548794633462843,32838.0,23748.0,0.09958733367020381,182.0,6682.0,5937.0,677.0,0.3097833060455663,383.0,15.0,0.024591080607549217,0.11403065521307057,0.6737249954946837,0.6531506582892135,2136.285714285714,190.28571428571428,20001.428571428572,0.10699969679298006,3913550.0,43328.0,57814.857142857145,1880897.0,58242.0,55774.142857142855,5176.0
2021-05-01,781299.0,1951.0,27701.0,517026.0,5394652.0,550474.693877551,,0.0025033746157044094,0.14482843378961238,0.0039288811472511604,236572.0,0.035455056258871444,0.6617517749286764,31885.0,21112.0,0.0924118984463812,161.0,6647.0,5191.0,621.0,0.3027931688124521,-746.0,-56.0,0.021942579848840946,0.11963012906954344,0.6920247204237787,0.6635747191487538,2015.5714285714287,183.0,19610.714285714286,0.10345176049821314,4023137.0,109587.0,63776.0,1948728.0,67831.0,56577.57142857143,5529.0
2021-05-02,782892.0,1593.0,27802.0,523510.0,5415983.0,552651.3265306122,,0.0020389121194318693,0.14455215239781957,0.003954101209864881,231580.0,0.03551192246184659,0.6686873796130245,28989.0,21331.0,0.07468004312971731,101.0,6484.0,5031.0,587.0,0.29580069792512886,-160.0,-34.0,0.021724673978754643,0.11667660504869808,0.7035244608100999,0.6745806428372292,1910.5714285714287,168.14285714285714,19340.428571428572,0.09979956004177788,4064204.0,41067.0,66867.85714285714,2016350.0,67622.0,56418.57142857143,5900.428571428572
2021-05-03,784111.0,1219.0,27908.0,528201.0,5429737.0,554054.7959183673,,0.0015570474599306162,0.144410493546925,0.0025395205265599983,228002.0,0.03559189961625331,0.6736303916154728,27386.0,13754.0,0.08862876254180602,106.0,4691.0,4872.0,572.0,0.29077770876827386,-159.0,-15.0,0.021368233611985858,0.1174055829228243,0.6929267491514289,0.6801995636441391,1808.142857142857,158.14285714285714,18928.85714285714,0.09583493695691327,4073149.0,8945.0,67035.42857142857,2077160.0,60810.0,58870.42857142857,5966.571428571428
2021-05-04,784837.0,726.0,28045.0,532990.0,5438145.0,554912.7551020408,,0.000925889319241791,0.1443207196571625,0.0015485096239467953,223802.0,0.03573353447913388,0.6791091653426126,28080.0,8408.0,0.08634633682207421,137.0,4789.0,4739.0,549.0,0.2851573001782536,-133.0,-23.0,0.021174967158470434,0.11584722515298586,0.6786393644399686,0.6817106093530392,1732.857142857143,151.57142857142858,18503.0,0.09245320809656689,4099495.0,26346.0,59966.42857142857,2157637.0,80477.0,63702.0,5910.0
2021-05-05,785967.0,1130.0,28173.0,538965.0,5454661.0,556598.0612244897,,0.001439789408501383,0.14409089767448427,0.003037065028608101,218829.0,0.03584501639381806,0.6857348972666791,24796.0,16516.0,0.0684185032695568,128.0,5975.0,4374.0,511.0,0.2784200863395028,-365.0,-38.0,0.01998820997217005,0.11682670324645633,0.6789130817536241,0.6839291499400513,1652.5714285714287,143.0,18178.285714285714,0.08936260993450931,4123697.0,24202.0,49925.142857142855,2248775.0,91138.0,67839.28571428571,5983.0
2021-05-06,787647.0,1680.0,28297.0,546246.0,5475551.0,558729.693877551,,0.0021374943222807062,0.14384798899690643,0.003829752206415761,213104.0,0.03592599222748261,0.6935162579175697,24902.0,20890.0,0.08042125418860699,124.0,7281.0,4104.0,485.0,0.27055774985494774,-270.0,-26.0,0.01925820256776034,0.11817738791423002,0.6658341658341659,0.68365536255825,1523.4285714285713,134.14285714285714,17965.571428571428,0.08435630458119234,4153038.0,29341.0,40402.28571428572,2315428.0,66653.0,70396.14285714286,6078.428571428572
2021-05-07,789188.0,1541.0,28403.0,553836.0,5494198.0,560632.4489795918,,0.0019564601909230913,0.1436402546832131,0.0034055020216230292,206949.0,0.03599015697146941,0.7017795506267201,24690.0,18647.0,0.08264063924491875,106.0,7590.0,3855.0,445.0,0.26223029240181045,-249.0,-40.0,0.01862777785831292,0.11543450064850844,0.6580179216263207,0.6814114948627695,1405.7142857142858,123.28571428571429,17236.85714285714,0.08193534823472304,4203873.0,50835.0,41474.71428571428,2406684.0,91256.0,75112.42857142857,6208.142857142857
2021-05-08,790564.0,1376.0,28504.0,561119.0,5511219.0,562369.2857142857,,0.0017435642711242441,0.1434463047104461,0.0030979953762132343,200941.0,0.036055271932443164,0.7097704929645164,21301.0,17021.0,0.08084131367134716,101.0,7283.0,3633.0,420.0,0.2541742351030404,-222.0,-25.0,0.018079933910948986,0.11560693641618497,0.6566730455737473,0.6763612555984793,1323.5714285714287,114.71428571428571,16652.428571428572,0.08028240755257532,4261822.0,57949.0,34097.857142857145,2452603.0,45919.0,71982.14285714286,6299.0
